Filename,Artifact,Black,Blue,Colorless,Creature,Enchantment,Green,InstantSorcery,Land,Planeswalker,Red,White
sok_88,0,1,0,0,1,0,0,0,0,0,0,0
ody_206,0,0,0,0,1,0,0,0,0,0,1,0
sok_72,0,1,0,0,1,0,0,0,0,0,0,0
dka_134,0,0,0,0,1,0,1,0,0,0,0,0
usg_271,0,0,0,0,0,0,1,1,0,0,0,0
10e_95,0,0,1,0,0,1,0,0,0,0,0,0
m20_8,0,0,0,0,1,0,0,0,0,0,0,1
frf_108,0,0,0,0,1,0,0,0,0,0,1,0
7ed_38,0,0,0,0,1,0,0,0,0,0,0,1
isd_141,0,0,0,0,1,0,0,0,0,0,1,0
rix_133,0,0,0,0,0,0,1,1,0,0,0,0
tsp_41,0,0,0,0,1,0,0,0,0,0,0,1
jud_27,0,0,0,0,1,0,0,0,0,0,0,1
ulg_20,0,0,0,0,1,0,0,0,0,0,0,1
ddm_33,0,0,1,0,0,1,0,0,0,0,0,0
grn_6,0,0,0,0,0,1,0,0,0,0,0,1
m14_227,0,0,0,1,0,0,0,0,1,0,0,0
rav_187,0,0,0,0,1,0,1,0,0,0,0,0
mrd_6,0,0,0,0,0,0,0,1,0,0,0,1
gtc_33,0,0,1,0,1,0,0,0,0,0,0,0
lrw_184,0,0,0,0,1,0,0,0,0,0,1,0
bok_45,0,0,1,0,1,0,0,0,0,0,0,0
frf_50,0,0,1,0,1,0,0,0,0,0,0,0
ptk_77,0,1,0,0,0,0,0,1,0,0,0,0
lgn_18,0,0,0,0,1,0,0,0,0,0,0,1
sld_32,0,0,1,0,0,0,0,1,0,0,0,0
c16_14,0,1,0,0,1,0,0,0,0,0,0,0
rna_139,0,0,0,0,1,0,1,0,0,0,0,0
nem_62,0,1,0,0,0,1,0,0,0,0,0,0
soi_51,0,0,1,0,0,0,0,1,0,0,0,0
plc_44,0,0,1,0,0,0,0,1,0,0,0,0
plc_6,0,0,0,0,1,0,0,0,0,0,0,1
mor_130,0,0,0,0,1,0,1,0,0,0,0,0
ogw_116,0,0,0,0,1,0,0,0,0,0,1,0
ptk_38,0,0,1,0,0,0,0,1,0,0,0,0
mmq_279,0,0,0,0,0,1,1,0,0,0,0,0
ulg_110,0,0,0,0,0,1,1,0,0,0,0,0
fem_14,0,0,0,0,1,0,0,0,0,0,0,1
tor_67,0,1,0,0,1,0,0,0,0,0,0,0
shm_297,0,0,0,0,0,0,0,0,1,0,1,0
pxln_130,0,1,0,0,0,0,0,1,0,0,0,0
sth_107,0,0,0,0,1,0,1,0,0,0,0,0
drk_52,0,1,0,0,0,1,0,0,0,0,0,0
10e_163,0,1,0,0,1,0,0,0,0,0,0,0
ody_191,0,0,0,0,0,0,0,1,0,0,1,0
csp_21,0,0,0,0,0,0,0,1,0,0,0,1
ulg_100,0,0,0,0,0,1,1,0,0,0,0,0
xln_197,0,0,0,0,1,0,1,0,0,0,0,0
som_175,1,0,0,1,0,0,0,0,0,0,0,0
plc_139,0,0,0,0,1,0,1,0,0,0,0,0
chk_169,0,0,0,0,1,0,0,0,0,0,1,0
ice_11,0,0,0,0,0,1,0,0,0,0,0,1
ktk_147,0,0,0,0,0,0,1,1,0,0,0,0
takh_14,0,0,0,0,1,0,0,0,0,0,0,1
cst_382,0,0,0,0,0,0,1,0,1,0,0,0
mor_87,0,0,0,0,1,0,0,0,0,0,1,0
rna_73,0,1,0,0,0,0,0,1,0,0,0,0
akh_146,0,0,0,0,1,0,0,0,0,0,1,0
mma_58,0,0,1,0,0,0,0,1,0,0,0,0
gtc_120,0,0,0,0,0,1,1,0,0,0,0,0
ody_178,0,0,0,0,0,0,0,1,0,0,1,0
con_16,0,0,0,0,1,0,0,0,0,0,0,1
apc_65,0,0,0,0,1,0,0,0,0,0,1,0
isd_116,0,1,0,0,0,1,0,0,0,0,0,0
grn_40,0,0,1,0,0,1,0,0,0,0,0,0
tbth_12,1,0,0,1,0,0,0,0,0,0,0,0
tsp_176,0,0,0,0,0,0,0,1,0,0,1,0
m20_178,0,0,0,0,1,0,1,0,0,0,0,0
lgn_36,0,0,1,0,1,0,0,0,0,0,0,0
wth_133,0,0,0,0,1,0,1,0,0,0,0,0
por_21,0,0,0,0,0,0,0,1,0,0,0,1
m15_150,0,0,0,0,0,1,0,0,0,0,1,0
wth_33,0,0,1,0,0,1,0,0,0,0,0,0
frf_177,0,0,0,0,0,0,0,0,1,0,0,1
c16_23,0,0,0,0,1,0,1,0,0,0,0,0
eld_150,0,0,0,0,1,0,1,0,0,0,0,0
usg_322,0,1,0,0,0,0,0,0,1,0,0,0
ddd_55,0,1,0,0,0,0,0,1,0,0,0,0
roe_8,0,0,0,1,0,0,0,1,0,0,0,0
mir_110,0,1,0,0,1,0,0,0,0,0,0,0
akh_105,0,1,0,0,1,0,0,0,0,0,0,0
pcy_102,0,0,0,0,0,0,0,1,0,0,1,0
ptk_51,0,0,1,0,1,0,0,0,0,0,0,0
emn_45,0,0,0,0,1,0,0,0,0,0,0,1
jou_29,0,0,0,0,1,0,0,0,0,0,0,1
dom_238,0,1,0,0,0,0,0,0,1,0,0,0
akh_150,0,0,0,0,1,0,0,0,0,0,1,0
ody_180,0,0,0,0,0,1,0,0,0,0,1,0
inv_192,0,0,0,0,1,0,1,0,0,0,0,0
ppre_7,0,0,0,0,1,0,0,0,0,0,0,1
akh_168,0,0,0,0,1,0,1,0,0,0,0,0
ulg_62,0,1,0,0,1,0,0,0,0,0,0,0
usg_51,0,0,0,0,1,0,0,0,0,0,0,1
war_258,0,1,0,0,0,0,0,0,1,0,0,0
csp_70,0,1,0,0,0,0,0,1,0,0,0,0
rav_26,0,0,0,0,1,0,0,0,0,0,0,1
pnph_151,1,0,0,1,0,0,0,0,0,0,0,0
ody_310,1,0,0,1,0,0,0,0,0,0,0,0
fem_72c,0,0,0,0,0,0,1,1,0,0,0,0
ulg_138,1,0,0,1,0,0,0,0,0,0,0,0
c17_303,0,1,0,0,0,0,0,0,1,0,0,0
leg_95,0,1,0,0,0,1,0,0,0,0,0,0
xln_90_front,0,1,0,0,0,1,0,0,0,0,0,0
pls_53,0,1,0,0,0,0,0,1,0,0,0,0
rix_90,0,1,0,0,0,0,0,1,0,0,0,0
prwk_A07,0,0,0,0,0,0,0,0,1,0,1,0
tmp_91,0,0,1,0,1,0,0,0,0,0,0,0
lrw_59,0,0,1,0,0,0,0,1,0,0,0,0
mir_90,0,0,1,0,1,0,0,0,0,0,0,0
tmp_237,0,0,0,0,1,0,1,0,0,0,0,0
lea_157,0,0,0,0,1,0,0,0,0,0,1,0
rna_148,0,0,0,0,1,0,1,0,0,0,0,0
jou_45,0,0,1,0,0,1,0,0,0,0,0,0
ice_14,0,0,0,0,0,1,0,0,0,0,0,1
shm_11,0,0,0,0,0,0,0,1,0,0,0,1
zen_109,0,1,0,0,0,0,0,1,0,0,0,0
c16_338,0,0,0,0,0,0,0,0,1,0,0,1
m12_235,0,0,1,0,0,0,0,0,1,0,0,0
nph_105,0,0,0,0,1,0,1,0,0,0,0,0
por_106,0,1,0,0,0,0,0,1,0,0,0,0
leg_8,0,0,0,0,0,1,0,0,0,0,0,1
mh1_134,0,0,0,0,0,0,0,1,0,0,1,0
por_108,0,1,0,0,1,0,0,0,0,0,0,0
mbs_64,0,0,0,0,1,0,0,0,0,0,1,0
bbd_104,0,0,0,0,1,0,0,0,0,0,0,1
ugin_36,0,0,1,0,1,0,0,0,0,0,0,0
akh_163,0,0,0,0,1,0,1,0,0,0,0,0
mbs_33,0,0,1,0,0,0,0,1,0,0,0,0
pelp_13,0,0,0,0,0,0,0,0,1,0,1,0
mrd_192,1,0,0,1,0,0,0,0,0,0,0,0
ons_250,0,0,0,0,1,0,1,0,0,0,0,0
grn_136,0,0,0,0,1,0,1,0,0,0,0,0
10e_138,0,1,0,0,1,0,0,0,0,0,0,0
ps15_23_back,0,0,0,0,0,0,0,0,0,1,0,1
frf_53,0,0,1,0,1,0,0,0,0,0,0,0
sok_58,0,0,1,0,1,0,0,0,0,0,0,0
drk_100,1,0,0,1,0,0,0,0,0,0,0,0
jud_59,0,0,1,0,1,0,0,0,0,0,0,0
5ed_179,0,1,0,0,1,0,0,0,0,0,0,0
5ed_318,0,0,0,0,0,1,1,0,0,0,0,0
scg_82,0,0,0,0,1,0,0,0,0,0,1,0
chk_56,0,0,1,0,0,0,0,1,0,0,0,0
zen_75,0,0,1,0,1,0,0,0,0,0,0,0
mh1_148,0,0,0,0,1,0,0,0,0,0,1,0
scg_121,0,0,0,0,0,0,1,1,0,0,0,0
bok_144,0,0,0,0,1,0,1,0,0,0,0,0
m13_176,0,0,0,0,0,1,1,0,0,0,0,0
scg_23,0,0,0,0,1,0,0,0,0,0,0,1
ice_41,0,0,0,0,1,0,0,0,0,0,0,1
csp_155,0,0,0,0,0,0,1,0,1,0,0,0
tm10_6,0,0,0,0,1,0,1,0,0,0,0,0
hou_123,0,0,0,0,0,0,1,1,0,0,0,0
aer_113,0,0,0,0,1,0,1,0,0,0,0,0
mbs_32,0,0,1,0,1,0,0,0,0,0,0,0
ice_152,0,1,0,0,1,0,0,0,0,0,0,0
eld_273,0,0,0,0,1,0,0,0,0,0,0,1
shm_116,0,0,0,0,0,0,1,1,0,0,0,0
m13_150,0,0,0,0,1,0,0,0,0,0,1,0
grn_22,0,0,0,0,1,0,0,0,0,0,0,1
sth_65,0,1,0,0,1,0,0,0,0,0,0,0
mor_132,0,0,0,0,0,0,1,1,0,0,0,0
soi_294,0,0,0,0,0,0,0,0,1,0,1,0
ptkdf_248,0,0,0,1,0,0,0,0,1,0,0,0
mmq_340,0,1,0,0,0,0,0,0,1,0,0,0
inv_64,0,0,1,0,0,0,0,1,0,0,0,0
wwk_1,0,0,0,0,1,0,0,0,0,0,0,1
bfz_118,0,1,0,0,1,0,0,0,0,0,0,0
eld_86,0,1,0,0,1,0,0,0,0,0,0,0
soi_26,0,0,0,0,1,0,0,0,0,0,0,1
hml_55,0,1,0,0,0,1,0,0,0,0,0,0
war_7,0,0,0,0,1,0,0,0,0,0,0,1
m12_238,0,1,0,0,0,0,0,0,1,0,0,0
ps17_14,0,0,0,0,0,0,0,0,0,1,0,1
leg_285,1,0,0,1,0,0,0,0,0,0,0,0
v10_3,1,0,0,1,0,0,0,0,0,0,0,0
mh1_10,0,0,0,0,0,1,0,0,0,0,0,1
drk_36,0,0,1,0,0,1,0,0,0,0,0,0
inv_91,0,1,0,0,0,0,0,1,0,0,0,0
ulg_86,0,0,0,0,0,0,0,1,0,0,1,0
mh1_168,0,0,0,0,1,0,1,0,0,0,0,0
usg_180,0,0,0,0,0,1,0,0,0,0,1,0
bok_161,1,0,0,1,0,0,0,0,0,0,0,0
m14_54,0,0,1,0,1,0,0,0,0,0,0,0
con_95,0,0,0,0,1,0,1,0,0,0,0,0
fem_60,0,0,0,0,1,0,0,0,0,0,1,0
eld_274,0,0,0,0,1,0,0,0,0,0,0,1
scg_32,0,0,1,0,0,1,0,0,0,0,0,0
mmq_245,0,0,0,0,0,1,1,0,0,0,0,0
tsp_199,0,0,0,0,1,0,1,0,0,0,0,0
shm_73,0,1,0,0,0,0,0,1,0,0,0,0
mbs_37,0,0,1,0,1,0,0,0,0,0,0,0
eve_42,0,1,0,0,1,0,0,0,0,0,0,0
tsoi_6,0,0,0,0,1,0,0,0,0,0,1,0
tmp_57,0,0,1,0,0,0,0,1,0,0,0,0
fem_49b,0,0,0,0,1,0,0,0,0,0,1,0
m10_4,0,0,0,0,1,0,0,0,0,0,0,1
csp_69,0,1,0,0,1,0,0,0,0,0,0,0
tmp_38,0,0,0,0,1,0,0,0,0,0,0,1
mrd_57,0,1,0,0,0,0,0,1,0,0,0,0
c14_32,0,0,0,0,0,1,0,0,0,0,1,0
soi_222,0,0,0,0,1,0,1,0,0,0,0,0
takh_21,0,0,0,0,1,0,1,0,0,0,0,0
bok_65,0,1,0,0,0,0,0,1,0,0,0,0
c13_36,0,0,1,0,0,1,0,0,0,0,0,0
bfz_181,0,0,0,0,1,0,1,0,0,0,0,0
prm_61567,1,0,0,1,0,0,0,0,0,0,0,0
grn_142,0,0,0,0,1,0,1,0,0,0,0,0
cn2_56,0,0,0,0,1,0,0,0,0,0,1,0
por_109,0,1,0,0,1,0,0,0,0,0,0,0
mmq_313,1,0,0,0,0,0,0,0,0,0,0,1
dka_126,0,0,0,0,1,0,1,0,0,0,0,0
chk_23,0,0,0,0,1,0,0,0,0,0,0,1
pls_7,0,0,0,0,0,1,0,0,0,0,0,1
trtr_6,0,0,0,0,1,0,0,0,0,0,1,0
sth_56,0,1,0,0,1,0,0,0,0,0,0,0
soi_234,0,0,0,0,0,0,1,1,0,0,0,0
10e_211,0,0,0,0,0,0,0,1,0,0,1,0
lea_1,0,0,0,0,0,1,0,0,0,0,0,1
hml_41,0,1,0,0,1,0,0,0,0,0,0,0
aer_68,0,1,0,0,0,0,0,1,0,0,0,0
5ed_435,0,0,1,0,0,0,0,0,1,0,0,0
leg_21,0,0,0,0,0,0,0,1,0,0,0,1
m15_188,0,0,0,0,0,0,1,1,0,0,0,0
m19_286,0,0,1,0,0,0,0,0,0,1,0,0
hml_66a,0,0,0,0,1,0,0,0,0,0,1,0
phpr_5,1,0,0,1,0,0,0,0,0,0,0,0
leg_66,0,0,1,0,0,0,0,1,0,0,0,0
por_92,0,1,0,0,1,0,0,0,0,0,0,0
cn2_41,0,1,0,0,1,0,0,0,0,0,0,0
ulg_45,0,0,1,0,0,0,0,1,0,0,0,0
grn_57,0,0,1,0,1,0,0,0,0,0,0,0
bng_1,0,0,0,0,0,0,0,1,0,0,0,1
dis_176,0,0,0,1,0,0,0,0,1,0,0,0
c17_100,0,1,0,0,0,0,0,1,0,0,0,0
tmp_31,0,0,0,0,1,0,0,0,0,0,0,1
akh_186,0,0,0,0,1,0,1,0,0,0,0,0
hou_80,0,1,0,0,1,0,0,0,0,0,0,0
dis_100,0,0,0,0,1,0,1,0,0,0,0,0
5ed_216,0,0,0,0,0,1,0,0,0,0,1,0
m14_13,0,0,0,0,1,0,0,0,0,0,0,1
p03_1,0,0,1,0,1,0,0,0,0,0,0,0
tavr_2,0,0,0,0,1,0,0,0,0,0,0,1
aer_22,0,0,0,0,1,0,0,0,0,0,0,1
usg_164,0,1,0,0,0,1,0,0,0,0,0,0
isd_25,0,0,0,0,0,1,0,0,0,0,0,1
tfrf_2,0,0,0,0,1,0,0,0,0,0,0,1
m11_151,0,0,0,0,1,0,0,0,0,0,1,0
atq_65,1,0,0,1,0,0,0,0,0,0,0,0
pcy_77,0,1,0,0,0,0,0,1,0,0,0,0
leg_143,0,0,0,0,0,0,0,1,0,0,1,0
tzen_1,0,0,0,0,1,0,0,0,0,0,0,1
hou_78,0,1,0,0,0,1,0,0,0,0,0,0
dtk_115,0,1,0,0,1,0,0,0,0,0,0,0
prm_62471,0,0,0,0,1,0,0,0,0,0,0,1
soi_200,0,0,0,0,0,1,1,0,0,0,0,0
mma_19,0,0,0,0,1,0,0,0,0,0,0,1
ori_271,0,0,0,0,0,0,1,0,1,0,0,0
ogw_134,0,0,0,0,0,0,1,1,0,0,0,0
wwk_23,0,0,0,0,0,0,0,1,0,0,0,1
m14_83,0,1,0,0,1,0,0,0,0,0,0,0
ppre_3,0,0,0,0,1,0,0,0,0,0,1,0
mmq_178,0,0,0,0,0,0,0,1,0,0,1,0
scg_129,0,0,0,0,1,0,1,0,0,0,0,0
ddc_49,0,1,0,0,0,0,0,1,0,0,0,0
mmq_38,0,0,0,0,0,0,0,1,0,0,0,1
lea_89,0,0,1,0,1,0,0,0,0,0,0,0
vma_126,0,1,0,0,0,0,0,1,0,0,0,0
lgn_15,0,0,0,0,1,0,0,0,0,0,0,1
7ed_319,1,0,0,1,0,0,0,0,0,0,0,0
tdom_2,0,0,0,0,1,0,0,0,0,0,0,1
ulg_131,1,0,0,1,0,0,0,0,0,0,0,0
5ed_120,0,0,1,0,1,0,0,0,0,0,0,0
eld_60,0,0,1,0,1,0,0,0,0,0,0,0
ody_140,0,1,0,0,1,0,0,0,0,0,0,0
m11_84,0,1,0,0,0,0,0,1,0,0,0,0
wth_88,0,0,0,0,0,1,0,0,0,0,1,0
emn_127,0,0,0,0,1,0,0,0,0,0,1,0
rna_24,0,0,0,0,0,0,0,1,0,0,0,1
emn_26,0,0,0,0,1,0,0,0,0,0,0,1
emn_80,0,0,1,0,1,0,0,0,0,0,0,0
vis_62,0,1,0,0,0,0,0,1,0,0,0,0
mmq_156,0,1,0,0,1,0,0,0,0,0,0,0
csp_73,0,1,0,0,1,0,0,0,0,0,0,0
ala_246,0,0,0,0,0,0,1,0,1,0,0,0
ala_227,0,0,0,1,0,0,0,0,1,0,0,0
usg_221,0,0,0,0,1,0,0,0,0,0,1,0
ons_340,0,1,0,0,0,0,0,0,1,0,0,0
shm_53,0,0,1,0,0,1,0,0,0,0,0,0
inv_151,0,0,0,0,1,0,0,0,0,0,1,0
xln_181,0,0,0,0,0,0,1,1,0,0,0,0
ktk_67,0,1,0,0,0,0,0,1,0,0,0,0
m10_196,0,0,0,0,0,0,1,1,0,0,0,0
dka_47,0,0,1,0,1,0,0,0,0,0,0,0
lrw_24,0,0,0,0,1,0,0,0,0,0,0,1
tsp_206,0,0,0,0,0,0,1,1,0,0,0,0
frf_94,0,0,0,0,0,1,0,0,0,0,1,0
som_31,0,0,1,0,0,0,0,1,0,0,0,0
m10_190,0,0,0,0,0,1,1,0,0,0,0,0
mrd_299,0,0,0,0,0,0,0,0,1,0,1,0
eve_47,0,1,0,0,0,0,0,1,0,0,0,0
ths_121,0,0,0,0,1,0,0,0,0,0,1,0
inv_8,0,0,0,0,1,0,0,0,0,0,0,1
prw2_B10,0,0,1,0,0,0,0,0,1,0,0,0
lrw_291,0,1,0,0,0,0,0,0,1,0,0,0
tmp_218,0,0,0,0,1,0,1,0,0,0,0,0
pwp09_32,0,0,0,0,1,0,0,0,0,0,0,1
pavr_32,0,0,0,0,1,0,0,0,0,0,0,1
all_46,0,1,0,0,1,0,0,0,0,0,0,0
v15_9,0,0,0,0,1,0,0,0,0,0,0,1
avr_6,0,0,0,0,1,0,0,0,0,0,0,1
dka_73,0,1,0,0,1,0,0,0,0,0,0,0
kld_165,0,0,0,0,1,0,1,0,0,0,0,0
ice_201,0,0,0,0,0,1,0,0,0,0,1,0
ktk_218,1,0,0,1,0,0,0,0,0,0,0,0
soi_138,0,1,0,0,0,0,0,1,0,0,0,0
m12_162,0,0,0,0,1,0,1,0,0,0,0,0
ktk_111,0,0,0,0,0,0,0,1,0,0,1,0
xln_235_back,0,0,0,1,0,0,0,0,1,0,0,0
isd_257,0,1,0,0,0,0,0,0,1,0,0,0
avr_150,0,0,0,0,1,0,0,0,0,0,1,0
akh_98,0,1,0,0,0,1,0,0,0,0,0,0
phuk_12,0,1,0,0,0,0,0,0,1,0,0,0
apc_83,0,0,0,0,1,0,1,0,0,0,0,0
ptk_5,0,0,0,0,1,0,0,0,0,0,0,1
rtr_11,0,0,0,0,1,0,0,0,0,0,0,1
mrd_90,0,0,0,0,0,0,0,1,0,0,1,0
fut_147,0,0,0,0,1,0,1,0,0,0,0,0
usg_1,0,0,0,0,0,1,0,0,0,0,0,1
eld_159,0,0,0,0,0,0,1,1,0,0,0,0
5dn_58,0,1,0,0,1,0,0,0,0,0,0,0
rix_145,0,0,0,0,0,0,1,1,0,0,0,0
ori_43,0,0,1,0,1,0,0,0,0,0,0,0
lgn_49,0,0,1,0,1,0,0,0,0,0,0,0
emn_166,0,0,0,0,0,0,1,1,0,0,0,0
fem_9,0,0,0,0,1,0,0,0,0,0,0,1
ala_47,0,0,1,0,1,0,0,0,0,0,0,0
chk_21,0,0,0,0,1,0,0,0,0,0,0,1
exo_52,0,0,1,0,1,0,0,0,0,0,0,0
jud_87,0,0,0,0,0,0,0,1,0,0,1,0
ktk_149,0,0,0,0,0,0,1,1,0,0,0,0
isd_235,1,0,0,1,0,0,0,0,0,0,0,0
atq_24,0,0,0,0,0,0,0,1,0,0,1,0
ody_218,0,0,0,0,1,0,0,0,0,0,1,0
tbfz_7,0,0,1,0,1,0,0,0,0,0,0,0
all_61a,0,1,0,0,0,0,0,1,0,0,0,0
ogw_41,0,0,1,0,1,0,0,0,0,0,0,0
pd3_16,0,1,0,0,0,1,0,0,0,0,0,0
drk_109,1,0,0,1,0,0,0,0,0,0,0,0
cn2_19,0,0,0,0,1,0,0,0,0,0,0,1
dom_8,0,0,0,0,0,0,0,1,0,0,0,1
ori_165,0,0,0,0,1,0,0,0,0,0,1,0
wwk_95,0,0,0,0,1,0,1,0,0,0,0,0
gtc_121,0,0,0,0,1,0,1,0,0,0,0,0
tsp_84,0,0,1,0,1,0,0,0,0,0,0,0
lrw_6,0,0,0,0,1,0,0,0,0,0,0,1
isd_183,0,0,0,0,0,0,1,1,0,0,0,0
puma_U9,0,1,0,0,0,0,0,1,0,0,0,0
lea_226,0,0,0,0,0,1,1,0,0,0,0,0
pwp10_50,0,0,0,0,0,0,0,1,0,0,1,0
ice_248,0,0,0,0,0,1,1,0,0,0,0,0
tsp_67,0,0,1,0,1,0,0,0,0,0,0,0
ice_190,0,0,0,0,1,0,0,0,0,0,1,0
frf_47,0,0,1,0,0,0,0,1,0,0,0,0
grn_85,0,1,0,0,0,0,0,1,0,0,0,0
ema_104,0,1,0,0,1,0,0,0,0,0,0,0
zen_32,0,0,0,0,0,0,0,1,0,0,0,1
ody_244,0,0,0,0,0,0,1,1,0,0,0,0
m11_69,0,0,1,0,1,0,0,0,0,0,0,0
ala_123,0,0,0,0,1,0,1,0,0,0,0,0
lrw_115,0,1,0,0,0,0,0,1,0,0,0,0
10e_325,1,0,0,1,0,0,0,0,0,0,0,0
uds_49,0,0,1,0,1,0,0,0,0,0,0,0
wth_125,0,0,0,0,0,1,1,0,0,0,0,0
c17_18,0,1,0,0,0,0,0,1,0,0,0,0
btd_29,0,1,0,0,1,0,0,0,0,0,0,0
ice_274,0,0,0,0,1,0,1,0,0,0,0,0
hou_136,0,0,0,0,1,0,1,0,0,0,0,0
kld_166,0,0,0,0,1,0,1,0,0,0,0,0
f15_4,0,0,0,0,0,1,0,0,0,0,0,1
ppp1_3,0,1,0,0,0,0,0,0,1,0,0,0
c13_77,0,1,0,0,0,0,0,1,0,0,0,0
tmp_41,0,0,0,0,1,0,0,0,0,0,0,1
bbd_27,0,0,0,0,1,0,0,0,0,0,0,1
mrd_51,0,0,1,0,1,0,0,0,0,0,0,0
lrw_61,0,0,1,0,1,0,0,0,0,0,0,0
ala_151,0,0,0,0,1,0,1,0,0,0,0,0
tmp_264,0,0,0,0,0,0,1,1,0,0,0,0
rna_113,0,0,0,0,0,0,0,1,0,0,1,0
cmd_269,0,0,0,1,0,0,0,0,1,0,0,0
c15_39,0,0,0,0,1,0,1,0,0,0,0,0
lrw_241,0,0,0,0,1,0,1,0,0,0,0,0
leg_13,0,0,0,0,0,1,0,0,0,0,0,1
ice_57,0,0,1,0,0,1,0,0,0,0,0,0
usg_283,0,0,0,0,0,0,1,1,0,0,0,0
zen_165,0,0,0,0,0,0,1,1,0,0,0,0
jud_108,0,0,0,0,0,0,1,1,0,0,0,0
hml_92,0,0,0,0,0,1,1,0,0,0,0,0
drk_83,0,0,0,0,1,0,1,0,0,0,0,0
emn_143,0,0,0,0,0,0,0,1,0,0,1,0
tdom_12,0,0,0,0,1,0,1,0,0,0,0,0
fem_17,0,0,1,0,1,0,0,0,0,0,0,0
war_273,0,0,1,0,0,0,0,1,0,0,0,0
ody_21,0,0,0,0,0,1,0,0,0,0,0,1
med_RA4,0,0,0,0,0,0,0,0,0,1,1,0
gtc_248,0,0,0,1,0,0,0,0,1,0,0,0
mrd_58,0,1,0,0,0,0,0,1,0,0,0,0
gtc_4,0,0,0,0,1,0,0,0,0,0,0,1
ths_4,0,0,0,0,0,1,0,0,0,0,0,1
soi_236,0,0,0,0,0,1,1,0,0,0,0,0
c16_56,0,0,0,1,0,0,0,0,1,0,0,0
p02_43,0,0,1,0,0,0,0,1,0,0,0,0
bng_95,0,0,0,0,0,1,0,0,0,0,1,0
ulg_114,0,0,0,0,1,0,1,0,0,0,0,0
fut_75,0,1,0,0,1,0,0,0,0,0,0,0
c16_4,0,0,0,0,1,0,0,0,0,0,0,1
ugin_48,0,0,1,0,1,0,0,0,0,0,0,0
dst_46,0,1,0,0,0,0,0,1,0,0,0,0
ice_156,0,1,0,0,0,1,0,0,0,0,0,0
eld_98,0,1,0,0,1,0,0,0,0,0,0,0
m14_119,0,1,0,0,1,0,0,0,0,0,0,0
war_99,0,1,0,0,1,0,0,0,0,0,0,0
lrw_161,0,0,0,0,0,0,0,1,0,0,1,0
eve_20,0,0,1,0,1,0,0,0,0,0,0,0
dst_114,1,0,0,1,0,0,0,0,0,0,0,0
rav_2,0,0,0,0,0,0,0,1,0,0,0,1
mrd_65,0,1,0,0,1,0,0,0,0,0,0,0
ths_151,0,0,0,0,0,0,1,1,0,0,0,0
tmp_75,0,0,1,0,1,0,0,0,0,0,0,0
rtr_23,0,0,0,0,0,1,0,0,0,0,0,1
ogw_78,0,1,0,0,1,0,0,0,0,0,0,0
akh_158,0,0,0,0,0,1,1,0,0,0,0,0
nph_121,0,0,0,0,1,0,1,0,0,0,0,0
war_105,0,1,0,0,0,0,0,1,0,0,0,0
grn_78,0,1,0,0,1,0,0,0,0,0,0,0
m11_206,1,0,0,1,0,0,0,0,0,0,0,0
c14_54,1,0,0,1,0,0,0,0,0,0,0,0
tm19_11,0,0,0,0,1,0,0,0,0,0,1,0
pls_86,0,0,0,0,0,1,1,0,0,0,0,0
7ed_205,0,0,0,0,1,0,0,0,0,0,1,0
tm20_10,1,0,0,1,0,0,0,0,0,0,0,0
tsp_12,0,0,0,0,0,1,0,0,0,0,0,1
7ed_159,0,1,0,0,0,0,0,1,0,0,0,0
rtr_121,0,0,0,0,0,1,1,0,0,0,0,0
jud_91,0,0,0,0,1,0,0,0,0,0,1,0
rtr_60,0,1,0,0,1,0,0,0,0,0,0,0
plc_4,0,0,0,0,0,0,0,1,0,0,0,1
mrd_2,0,0,0,0,0,1,0,0,0,0,0,1
mrd_73,0,1,0,0,1,0,0,0,0,0,0,0
7ed_282,0,0,0,0,0,1,1,0,0,0,0,0
war_90,0,1,0,0,1,0,0,0,0,0,0,0
isd_47_back,0,0,0,0,1,0,0,0,0,0,1,0
pelp_3,0,0,0,0,0,0,0,0,1,0,1,0
war_43,0,0,1,0,0,0,0,1,0,0,0,0
con_24,1,0,1,0,0,0,0,0,0,0,0,0
m11_22,0,0,0,0,0,0,0,1,0,0,0,1
ody_239,0,0,0,0,0,1,1,0,0,0,0,0
dtk_61,0,0,1,0,1,0,0,0,0,0,0,0
roe_191,0,0,0,0,1,0,1,0,0,0,0,0
arn_49,0,0,0,0,1,0,1,0,0,0,0,0
avr_161,0,0,0,0,0,0,0,0,0,1,1,0
tsp_187,0,0,0,0,0,0,0,1,0,0,1,0
ala_73,0,1,0,0,1,0,0,0,0,0,0,0
bng_42,0,0,1,0,1,0,0,0,0,0,0,0
pktk_154s,0,0,0,0,0,1,1,0,0,0,0,0
mir_206,0,0,0,0,0,1,1,0,0,0,0,0
kld_32,0,0,0,0,1,0,0,0,0,0,0,1
roe_94,0,1,0,0,1,0,0,0,0,0,0,0
5ed_92,0,0,1,0,1,0,0,0,0,0,0,0
wth_80,0,1,0,0,0,0,0,1,0,0,0,0
tfth_11,0,0,0,1,0,0,0,1,0,0,0,0
nph_20,0,0,0,0,1,0,0,0,0,0,0,1
fem_71b,0,0,0,0,0,1,1,0,0,0,0,0
bbd_12,0,0,1,0,1,0,0,0,0,0,0,0
scg_70,0,1,0,0,1,0,0,0,0,0,0,0
ons_246,0,0,0,0,1,0,1,0,0,0,0,0
